0,0
869,999
884,1018
852,1015
822,968
920,1084
817,970
904,1051
878,1094
857,1085
955,1091
871,1120
965,1122
916,1128
919,1139
989,1123
956,1206
999,1155
997,1241
1000,1231
1008,1194
1022,1326
1046,1229
1058,1321
1057,1320
1035,1295
1149,1355
1087,1332
1092,1363
1117,1399
1096,1421
1156,1450
1135,1385
1168,1469
1154,1425
1208,1479
1209,1508
1200,1516
1270,1608
1220,1594
1306,1673
1273,1695
1320,1779
1366,1826
1358,1912
1470,1943
1437,1986
1536,2094
1541,2112
1597,2201
1645,2295
1710,2404
1794,2410
1820,2585
1904,2688
1933,2747
2089,2957
2142,3024
2307,3298
2442,3447
2576,3634
2763,3926
2842,4091
3075,4415
3192,4613
3367,4930
3539,5090
3614,5280
3783,5463
3801,5573
3981,5768
4034,5856
4124,6076
4270,6195
4299,6314
4372,6480
4409,6574
4600,6715
4536,6787
4686,6938
4707,7023
4748,7089
4852,7172
4796,7206
4929,7273
4906,7364
4917,7374
4987,7363
4902,7403
5004,7434
5040,7502
5042,7552
5117,7549
5149,7739
5241,7774
5301,7908
5357,8044
5456,8072
5488,8228
5602,8327
5598,8421
5719,8503
5704,8555
5817,8699
5842,8737
5865,8832
6008,8918
5992,8983
6115,9102
6106,9112
6177,9221
6224,9245
6251,9379
6383,9465
6368,9525
6560,9776
6619,9880
6751,10097
7003,10419
7126,10765
7518,11214
7736,11617
8019,12064
8397,12559
8570,12986
8955,13414
9180,13831
9467,14204
9727,14598
9887,14952
10273,15417
10536,15886
10954,16554
11488,17265
12034,18248
12811,19355
13561,20634
14477,21940
15387,23376
16262,24703
17117,26008
17945,27275
18804,28538
19718,29977
20687,31429
21765,33017
22796,34686
23951,36314
25123,38118
26331,39956
27622,41959
29119,44190
30785,46703
32622,49461
34741,52408
36924,55645
38977,58659
40989,61516
42763,64098
44513,66335
46398,68960
48253,71576
50018,74136
51785,76714
53512,78899
54986,80702
56110,81957
57124,82755
58079,83681
58906,84396
59664,85022
60259,85495
60765,85690
61138,85662
61265,85221
61230,84476
60995,83472
60661,82295
61413,82532
63606,84392
66561,87499
69804,91033
72593,93882
74823,96332
76642,98282
78290,99842
79599,101363
80799,102725
81741,103957
82527,105128
83491,106323
84291,107386
85047,108269
85690,109097
86242,109719
86804,110326
87224,110813
87687,111227
88090,111525
88562,111944
102096,120509
102661,120853
103159,121161
103600,121413
103913,121611
104213,121847
104453,122005
104764,122188
105020,122381
107113,123513
107256,123620
107446,123680
107609,123744
107801,123824
108007,123895
108160,123968
108385,124036
108512,124118
108694,124138
108898,124263
109031,124297
109233,124364
109349,124444
109532,124466
109645,124563
109734,124559
111122,125051
111165,125031
111223,125063
111249,125083
111305,125102
111332,125079
111337,125097
111388,125067
111617,125097
111594,125089
111612,125076
111633,125069
111633,125067
111661,125059
111642,125041
111668,125051
111678,125046
111675,125058
111711,125066
111734,125063
111728,125047
111771,125062
111765,125026
111777,125040
112026,125028
112033,125008
112029,125000
112025,124984
112061,125023
112041,124963
111145,124308
110972,124225
110865,124140
110732,124035
110637,124023
110573,123962
110475,123918
110423,123880
110399,123855
110400,123856
110348,123825
110361,123797
110391,123852
110393,123829
110565,123930
110579,123921
110639,123933
110662,123929
110729,123996
110760,123984
110792,124036
110821,124032
110877,124019
110877,124073
110924,124048
111002,124074
110990,124095
111037,124105
111053,124115
111120,124110
111155,124147
111149,124129
111200,124166
111188,124151
111221,124149
111203,124151
111210,124132
111226,124140
111198,124144
111228,124105
111255,124155
111238,124152
111233,124100
111295,124132
111239,124133
111276,124127
111316,124168
111301,124129
111337,124148
111347,124172
111386,124176
111406,124161
111403,124149
111420,124168
111406,124157
111448,124179
111426,124178
111393,124122
111431,124145
111374,124117
111379,124106
111382,124111
111335,124059
111340,124081
111304,124023
111290,124044
111244,124010
111224,123987
111218,123988
111223,123956
111178,123964
111177,123959
111143,123929
111159,123917
111144,123924
111096,123888
111133,123929
111088,123870
111097,123892
111096,123890
111118,123864
111119,123886
111112,123862
111161,123904
111140,123897
111171,123883
111187,123914
111198,123883
111259,123920
111282,123952
111287,123913
111329,123965
111332,123979
111384,123969
111398,123997
111432,123979
111466,123989
111456,124020
111479,123992
111470,124039
111456,124015
111483,124036
111474,124020
111483,124007
111507,123977
111503,124000
111486,123980
111538,123994
111486,124006
111535,123990
111546,124015
111551,123987
111535,123995
111554,124032
111562,124001
111625,124015
111587,124018
111612,124005
111656,124063
111629,124000
111650,124032
111659,124029
111642,124036
111667,124018
111695,124022
111696,124074
111684,124037
111745,124031
111709,124042
111717,124044
111766,124061
111771,124052
111796,124074
111773,124040
111807,124065
111767,124101
111790,124048
111799,124072
111797,124047
111820,124049
111792,124086
111807,124061
111819,124087
111827,124024
111860,124059
111821,124078
111825,124040
111874,124075
111849,124033
111874,124028
111857,124075
111878,124041
111893,124074
111877,124058
111890,124059
111870,124072
111882,124044
111911,124073
111918,124053
