0,0
834,985
831,968
785,967
830,978
895,1044
830,1010
859,1029
890,1111
863,1070
878,1099
906,1139
944,1147
987,1187
989,1290
1014,1307
1085,1343
1057,1429
1106,1434
1169,1487
1165,1538
1210,1584
1301,1722
1347,1721
1389,1823
1441,1933
1501,1985
1501,2035
1562,2130
1650,2224
1728,2292
1755,2365
1811,2480
1884,2496
1910,2606
1914,2650
2015,2747
2009,2808
2112,2906
2223,3030
2302,3148
2430,3340
2571,3563
2673,3698
2848,3957
2960,4212
3166,4464
3318,4716
3543,5029
3812,5345
4022,5689
4199,6030
4430,6374
4587,6540
4672,6691
4748,6846
4869,6976
4944,7065
5129,7371
5313,7689
5666,8069
5920,8601
6299,9178
6761,9783
7170,10444
7582,11114
8017,11655
8374,12172
8651,12565
8954,13006
9149,13313
9395,13662
9597,14094
9910,14449
10288,15052
10733,15735
11445,16744
12345,18075
13587,19947
15181,22323
17122,25127
19309,28411
21721,31876
24297,35555
26811,39183
29406,42844
32044,46603
34625,50120
37214,53701
39695,57349
42223,60771
44589,64095
46694,66729
48614,69164
49861,71127
51137,72863
52453,74687
53876,76544
55404,78541
57002,80627
58572,82410
60183,84065
61567,85485
62767,86554
63899,87381
64744,87889
65357,87939
65260,87581
65116,86638
65203,85972
67845,89293
73360,96745
79540,104386
83716,109712
86269,112731
87630,114090
88304,114674
88707,114921
89140,115218
89438,115492
89785,115677
90128,115920
90409,116061
90742,116254
91023,116445
91360,116614
91630,116823
91975,117054
92317,117248
92747,117511
93107,117744
93557,118041
93992,118315
94449,118610
95009,118940
95539,119258
96190,119631
96769,120073
97418,120392
98075,120819
98364,121125
98859,121488
99346,121827
99805,122064
100239,122378
100598,122564
100996,122802
101264,123010
101573,123175
101853,123344
102117,123489
102356,123622
102589,123746
102770,123855
102992,123938
103165,124066
103323,124136
103551,124247
103678,124347
103834,124348
104012,124493
104105,124577
104271,124627
104393,124726
104494,124743
104632,124828
104712,124887
104871,124927
104959,124998
105024,125032
105135,125095
105243,125184
105289,125172
105382,125258
105411,125281
105504,125296
105500,125344
105569,125322
105622,125369
105640,125328
105739,125382
105712,125396
105782,125357
105847,125411
105886,125407
105925,125417
105921,125393
105982,125406
105973,125422
106042,125366
106097,125391
106165,125353
106256,125413
106347,125422
106485,125453
106561,125504
106709,125484
106835,125598
106946,125579
107092,125660
108872,125882
108927,125880
108986,125878
109047,125845
109145,125861
109234,125888
109343,125925
109414,125938
109536,125951
110041,126052
110045,126002
110016,125955
109979,125884
109864,125819
109790,125751
109637,125640
109520,125579
109410,125455
109256,125401
109073,125270
108965,125176
108758,125118
108613,124988
108465,124927
108329,124813
108251,124761
108699,124936
108717,124979
108772,124985
108838,124998
108843,125024
108891,125048
108886,125043
108913,125043
108749,124960
108694,124944
108686,124947
108671,124917
108673,124903
108663,124918
108695,124901
108660,124927
108669,124914
108680,124912
108716,124915
108683,124921
108747,124940
108707,124929
108740,124919
108692,124912
108240,124567
108222,124574
108218,124555
108178,124523
108215,124549
108167,124529
108258,124546
108227,124565
108264,124562
108270,124571
108341,124575
108360,124579
108431,124610
108450,124627
108548,124648
108555,124700
108631,124703
108699,124737
108717,124723
