0,0
821,1000
852,933
847,941
814,932
908,1076
856,990
801,965
790,981
825,1004
938,1049
893,1007
884,1010
802,1024
894,1046
926,1036
891,1048
886,1036
857,1076
908,1076
973,1028
921,1099
924,1104
955,1146
935,1100
935,1037
922,1129
976,1157
987,1226
948,1168
923,1131
977,1240
992,1267
1081,1296
1013,1271
956,1206
1057,1316
1095,1392
1151,1371
1116,1434
1060,1422
1169,1486
1230,1563
1241,1539
1274,1657
1247,1710
1349,1798
1347,1765
1369,1845
1511,1984
1547,2122
1580,2143
1578,2111
1635,2259
1719,2324
1827,2454
1841,2477
1799,2551
1889,2661
1980,2696
2075,2759
2056,2856
2126,2981
2182,3020
2181,3050
2228,3153
2310,3326
2505,3477
2523,3566
2577,3671
2665,3875
2826,3992
2936,4119
3007,4311
3121,4482
3177,4690
3338,4787
3488,4922
3503,5081
3645,5281
3708,5434
3759,5488
3828,5524
3928,5733
4021,5838
4147,6001
4120,6035
4176,6134
4303,6352
4443,6427
4628,6664
4708,6964
4875,7179
5130,7518
5275,7756
5559,8151
5930,8686
6327,9291
6761,9897
7192,10712
7803,11619
8622,12708
9390,13817
10043,14829
10684,15872
11447,16921
12046,17798
12741,18677
13269,19556
13856,20502
14581,21446
15222,22464
16044,23591
16986,25076
18059,26570
19066,28134
20161,29729
21451,31532
22710,33467
24114,35310
25252,37026
26384,38642
27568,40365
28857,42112
30118,43832
31172,45425
32095,46815
32927,48089
33893,49300
34804,50533
35742,51934
36699,53346
37524,54633
38258,55727
38998,56831
39822,58109
40547,59335
41392,60528
42097,61629
42689,62492
43162,63231
43518,63786
43954,64395
44396,65231
45018,65756
45839,66975
46728,68403
47879,70058
49154,72009
50454,74167
52028,76477
53698,78944
55570,81560
57687,84268
59871,87323
62223,90433
64479,93414
66226,95942
67886,97989
69270,99023
70202,99440
70703,98975
70624,97689
70216,95712
69978,94292
72010,96124
74866,99247
77547,102124
79831,104582
81721,106845
83261,109043
84914,111118
86242,112879
87102,113992
