0,0
1729,2317
1831,2449
1854,2484
1862,2530
1933,2662
2045,2711
2101,2729
2160,2907
2245,3036
2339,3140
2303,3157
2350,3280
2485,3442
2536,3444
2629,3610
2795,3842
2953,3984
3034,4201
3141,4469
3342,4650
3428,4854
3498,5034
3773,5323
3881,5449
3968,5598
4110,5854
4252,6038
4294,6103
4295,6259
4441,6424
4549,6599
4629,6731
4806,7011
5053,7224
5079,7370
5179,7563
5254,7723
5279,7666
5191,7661
5206,7643
5156,7460
5106,7350
4916,7227
4858,7065
4743,6894
4619,6718
4506,6617
4580,6610
4564,6547
4594,6667
4681,6814
4793,6978
4907,7128
4985,7387
5211,7655
5461,7941
5633,8241
5850,8603
6124,8995
6233,9214
6412,9450
6602,9786
6844,10058
7065,10359
7262,10688
7502,11144
7738,11384
7920,11801
8148,12174
8578,12720
8970,13256
9287,13779
9792,14512
10224,15286
10777,15991
11320,16954
12119,18108
13074,19520
14126,21057
15049,22565
16103,24148
17113,25515
18025,26937
18874,28214
19847,29628
20752,30906
21470,31993
22269,33216
23068,34450
24044,35773
25155,37501
26603,39664
28521,42462
30895,46099
34132,50778
38635,57420
44701,66201
52015,76455
59788,86641
66570,94562
71250,97819
71617,94095
78513,100822
85873,109353
88509,112443
89751,113718
90582,114611
91319,115244
92102,115912
92702,116468
93232,116818
93826,117176
94325,117404
94955,117679
95640,117915
96408,118236
97295,118576
98185,119060
98896,119565
99955,120088
100918,120669
101817,121127
102586,121613
103218,122018
103823,122348
104292,122631
104688,122868
105042,123068
105330,123251
105552,123367
105816,123506
106015,123587
106168,123671
106315,123762
106448,123790
106575,123854
106684,123914
106817,123925
106867,124007
106945,123963
107099,124064
107132,124072
107202,124086
107290,124159
107354,124146
107442,124205
107496,124201
107587,124252
107645,124231
107685,124265
107757,124294
107762,124291
107840,124253
107820,124253
107887,124237
107927,124256
107982,124214
108046,124228
108032,124239
108103,124194
108155,124229
108189,124169
108268,124204
108259,124198
108368,124185
108374,124203
108430,124166
108467,124162
108504,124157
108589,124158
108564,124150
108623,124132
108625,124165
108644,124102
108678,124131
108707,124111
108771,124154
108752,124121
108777,124082
108788,124105
108816,124110
108886,124085
108900,124106
108959,124144
108977,124137
109047,124175
109085,124164
109144,124174
109215,124216
109305,124236
109327,124253
109420,124247
109478,124317
109483,124298
109550,124303
109606,124348
109665,124331
109733,124366
109769,124371
110642,124660
110648,124636
110673,124658
110723,124653
110777,124678
110822,124718
110845,124705
110940,124710
110982,124748
111294,124823
111316,124857
111306,124827
111341,124831
111321,124833
111334,124839
111341,124821
111317,124840
111341,124809
111341,124813
111302,124781
111370,124811
111345,124823
111352,124778
111354,124801
111348,124760
111367,124769
111169,124598
111187,124632
111210,124615
111201,124603
111252,124649
111251,124625
111241,124630
111247,124607
111315,124587
111308,124599
111301,124605
111278,124557
111314,124559
111326,124600
111256,124532
111284,124525
111266,124572
111270,124507
111249,124529
111172,124490
111183,124452
111077,124462
111011,124349
109280,123381
109292,123374
109251,123377
109224,123351
109147,123304
109136,123321
109037,123211
109075,123235
109036,123252
109050,123249
108999,123220
108989,123216
108997,123218
109007,123203
109025,123200
108986,123213
109000,123177
108971,123216
108957,123155
108993,123178
108923,123126
108950,123150
108942,123160
108944,123173
108933,123141
108995,123211
108993,123189
108967,123152
109016,123173
108957,123199
108983,123157
108969,123193
108946,123109
108932,123125
108917,123125
108909,123104
108882,123124
108851,123060
108885,123081
108852,123070
108842,123056
108810,123046
108810,123042
108779,123041
108724,123008
108751,122983
108746,123005
108650,122962
108682,122959
108650,122965
108617,122916
108597,122921
108536,122889
108547,122876
108501,122887
108459,122815
108454,122847
108425,122836
108388,122818
108384,122789
108361,122816
108329,122778
108381,122791
108302,122756
108342,122721
108332,122765
108335,122729
108331,122771
108320,122722
108365,122732
108353,122754
108337,122731
108328,122766
108331,122751
108357,122774
108342,122724
108347,122756
108319,122767
108341,122697
108404,122751
108349,122753
108358,122739
108371,122760
108336,122730
108382,122748
108329,122738
108387,122730
108331,122773
108332,122696
108386,122760
108349,122740
108369,122733
108341,122690
108378,122727
108343,122732
108373,122723
108352,122750
108363,122721
108408,122745
108354,122722
108383,122725
108374,122750
108411,122683
108374,122748
108398,122704
108449,122731
108389,122742
108415,122690
108432,122722
108439,122716
108484,122719
108485,122753
108465,122730
108513,122728
108480,122755
108496,122736
108518,122793
108513,122741
108499,122748
108552,122746
108532,122787
108479,122725
108541,122771
108498,122747
108547,122733
108548,122757
108534,122736
108541,122750
108555,122759
108577,122730
108619,122777
108599,122784
108629,122738
108648,122799
108664,122770
108688,122795
108676,122781
108726,122790
108719,122811
108741,122786
108764,122833
108762,122803
108758,122822
108775,122826
108784,122823
108810,122840
108825,122852
108824,122832
108867,122813
108831,122860
108852,122817
108927,122871
108912,122853
108940,122844
108939,122898
108979,122874
109023,122907
109012,122878
109073,122901
109081,122940
109113,122935
109121,122945
109163,122941
109197,122953
109188,122987
109199,122946
109277,123012
109234,122971
109281,122981
109261,123007
109321,123016
109304,123010
109311,122990
109336,123018
109335,123039
109362,123006
109381,123039
109401,123040
109413,123036
109410,123076
109429,123068
109476,123079
109495,123061
109495,123102
109525,123061
109597,123090
109546,123078
109607,123099
109627,123151
109668,123093
109703,123162
109698,123128
109783,123162
109755,123185
109824,123194
109871,123209
109909,123220
109914,123224
109970,123224
109982,123304
110020,123269
110060,123308
110061,123279
110162,123339
110143,123330
110187,123329
110214,123366
110224,123357
110281,123374
110273,123374
110309,123369
110325,123390
110312,123391
110338,123425
110332,123421
110363,123379
110325,123358
110319,123359
110245,123307
110189,123304
110138,123264
110057,123233
109942,123165
109859,123078
109770,123047
109645,122998
109575,122934
109460,122908
109352,122830
109304,122811
109223,122768
109164,122716
109054,122667
109005,122659
108937,122610
108910,122585
108836,122530
108826,122525
108754,122533
108723,122476
108717,122497
108671,122437
108654,122444
108627,122439
108641,122422
108592,122451
108609,122397
108591,122430
108620,122397
108640,122406
108595,122407
108643,122404
108625,122428
108647,122379
108658,122425
108629,122383
108673,122409
108657,122438
108690,122404
108672,122440
108659,122365
108690,122399
108671,122414
108687,122400
108695,122376
108685,122401
108695,122378
108681,122391
108701,122368
108708,122410
108696,122351
108674,122374
108679,122425
108694,122362
108724,122394
108698,122399
108721,122366
108726,122417
108725,122382
108796,122416
108742,122421
108775,122432
108780,122401
108774,122417
108817,122410
108794,122439
108777,122410
108824,122441
108781,122414
108784,122414
108757,122414
108759,122372
108744,122403
108714,122333
108735,122354
108665,122325
108677,122334
108655,122325
108650,122313
108629,122308
108599,122283
108578,122273
108611,122280
108576,122264
108576,122240
108538,122272
108543,122216
108568,122247
108522,122233
108555,122226
108543,122255
108536,122205
108573,122260
108527,122206
108574,122234
108561,122234
108599,122260
108602,122267
108598,122274
108629,122277
108616,122238
108653,122256
108664,122284
108675,122252
108703,122297
108664,122254
108716,122263
108720,122302
108728,122277
108757,122287
108721,122267
108757,122279
108753,122286
108742,122326
108785,122294
108761,122309
108795,122300
108755,122333
108790,122313
108806,122320
108763,122268
108779,122319
108763,122305
108746,122323
108760,122269
108770,122306
108731,122298
108735,122275
108756,122303
108728,122289
108706,122283
108731,122270
108743,122265
108703,122280
108706,122250
108730,122271
108676,122276
108709,122244
108703,122279
108676,122226
108692,122266
108668,122230
108707,122226
108672,122256
108655,122211
108682,122239
108662,122225
108672,122237
108651,122228
108667,122210
108703,122200
108689,122223
108705,122239
108680,122221
108730,122216
108729,122256
108716,122229
108775,122243
108752,122236
108795,122218
108780,122262
108778,122229
108851,122250
108848,122294
108867,122268
108874,122273
108908,122273
108906,122266
108923,122324
108916,122269
108946,122292
108953,122318
109012,122288
108965,122296
109012,122303
109012,122327
109022,122299
109074,122338
109067,122340
109077,122310
109129,122368
109130,122367
109153,122358
109179,122382
109180,122405
109200,122393
109196,122376
109249,122442
109245,122423
109293,122411
109270,122443
109310,122411
109311,122464
109321,122426
109345,122420
109355,122474
109371,122425
109405,122503
109419,122451
109431,122475
109443,122477
109470,122484
109507,122500
109517,122515
109533,122482
109558,122531
109558,122547
109607,122532
109624,122570
109617,122532
109667,122575
109664,122581
109696,122576
109729,122624
109718,122555
109749,122604
109779,122588
109776,122591
109820,122604
109810,122607
109837,122659
109840,122604
109884,122648
109884,122645
109952,122666
109924,122668
109959,122699
109980,122677
110057,122696
110045,122729
110052,122693
110081,122753
110112,122738
110107,122721
110158,122774
110141,122733
110147,122722
110161,122741
110086,122712
110062,122676
110026,122668
109985,122608
109873,122594
109765,122499
109722,122485
109564,122426
109506,122344
109415,122301
109350,122278
109238,122218
109179,122173
109120,122116
109061,122097
108966,122054
108941,122033
108908,122012
108839,121962
108834,121960
108773,121912
108792,121943
108753,121941
108730,121877
108730,121919
108693,121880
108703,121899
108687,121895
108754,121867
108726,121883
108703,121903
108745,121890
108735,121884
108780,121902
108769,121876
108773,121910
108782,121915
108810,121918
108848,121914
108807,121929
108859,121933
108855,121955
108870,121938
108854,121953
108866,121931
108873,121951
108900,121947
108881,121935
108921,121964
108898,121945
108918,121934
108877,121961
108957,121978
108927,121976
108970,121978
108959,121952
108991,121967
109039,122018
109056,122009
109061,122043
109069,122015
109111,122029
109146,122053
109140,122045
109148,122061
109151,122068
109192,122077
109180,122114
109188,122061
109231,122083
109175,122054
109194,122043
109195,122070
109183,122044
109185,122069
109125,121999
109188,122019
109120,122053
109136,122007
109152,122022
109116,121981
109107,121975
109073,122026
109083,121969
109065,121963
109016,121975
109046,121965
109052,121932
109018,121955
109034,121898
109036,121944
109014,121895
